sample_id,lat,long,as,cd,cr,cr+6,pb,hg,ni,cu,zn,fe,mn,co,al,se,sb,ba,v
Wadia,22.9,74.05,0.034957203,0.009953056,0.173316211,0.171301971,0.033739689,0.003305815,0.067790082,5.087242601,10.51674842,0.967815225,0.322064096,0.167078927,0.65314707,0.033044784,0.017450294,2.300513071,0.17564314
Kundal,22.90138889,72.22361111,0.00871268,0.003030544,0.044279023,0.040455353,0.008218431,0.000882533,0.015860499,1.352263884,2.622323787,0.244343108,0.097043384,0.046291633,0.200464664,0.008010974,0.004487759,0.541296001,0.037684999
Ladvel,22.90833333,73.12083333,0.018015826,0.006146041,0.096478761,0.093619243,0.017606425,0.001952205,0.040540743,2.929142547,5.390699834,0.564369475,0.182675847,0.104705996,0.409173458,0.019186646,0.010341645,1.281278041,0.09871396
Vadala,22.91611111,69.85555556,0.006799348,0.002208999,0.03394428,0.036057447,0.009663136,0.000589911,0.015135758,0.946453434,2.239688757,0.208506959,0.08361722,0.038976807,0.09311499,0.006049669,0.003433748,0.662133516,0.033605093
Olak,22.91861111,71.86333333,0.00226403,0.000691542,0.014564481,0.010374915,0.001553796,0.000261948,0.008416673,0.51807336,0.808045676,0.047522173,0.024866576,0.009564458,0.056600181,0.002412819,0.001392397,0.164686711,0.018446573
Morwa (Hadaf),22.92555556,73.84722222,0.007172675,0.002006051,0.026779165,0.029216766,0.00853018,0.000596193,0.011367997,1.235448944,1.941241936,0.181332069,0.073038628,0.036418708,0.119516724,0.006516683,0.003391267,0.366759127,0.037418149
Amar nagar,22.93333333,70.80833333,0.003830442,0.001153079,0.013873476,0.017090001,0.002709731,0.000413159,0.007282116,0.355609522,1.210247877,0.065498606,0.016362077,0.0177515,0.08104411,0.003097904,0.001140226,0.18624216,0.010062552
Mirakhedi,22.93333333,74.2,0.014838881,0.004393038,0.069470598,0.065970886,0.013342848,0.001306708,0.026953083,1.81070429,3.616023342,0.398000532,0.119651585,0.075314716,0.268192897,0.014721742,0.00650848,0.89951078,0.074633228
Bambhdai,22.93888889,69.08277778,0.010296479,0.002752892,0.036404996,0.055209581,0.009063521,0.001066898,0.020856519,1.324146283,2.743136443,0.275231431,0.082323275,0.048927541,0.202356489,0.010925862,0.004147565,0.679339884,0.050247204
Karagoga,22.94166667,69.6625,0.006833128,0.001848337,0.041100141,0.046023647,0.008930557,0.00070941,0.016363681,1.12823221,2.162488561,0.171436115,0.081521675,0.035555969,0.122369765,0.006863325,0.004549108,0.538867727,0.040263661
Mokha,22.95,69.8,0.009943501,0.003119657,0.047564752,0.050767401,0.010339072,0.001199868,0.022738516,1.629799251,3.22422494,0.321811108,0.114722548,0.042491656,0.199908725,0.010465735,0.004871346,0.588178174,0.052181988
Balasinor1,22.95,73.325,0.003449189,0.000850314,0.016829535,0.020825851,0.002819344,0.000408068,0.009545453,0.694002549,1.15647432,0.118761542,0.036893366,0.023807559,0.076013246,0.002649656,0.00188048,0.268490437,0.025204029
Shehra,22.95416667,73.625,0.001471358,0.000196369,0.005024308,0.012527192,0,5.51E-05,0.004603096,0.077083253,0.678569008,0.02939683,0.0074303,0.008657574,0.06233676,0.001518738,7.15E-05,0.101606111,0.007259798
Mota dhansura,22.95833333,70.61666667,0.044368513,0.012307379,0.216841827,0.214743656,0.042845685,0.004236968,0.084925587,6.426541894,13.33428569,1.247173508,0.428939146,0.223184593,0.843930414,0.041261534,0.021182626,3.049770408,0.214584744
Balasinor,22.95833333,73.33611111,0.014470732,0.003742384,0.061794205,0.057508906,0.012398095,0.001427754,0.029157163,1.869211,4.208907783,0.430887695,0.126315479,0.079368919,0.281276306,0.013514041,0.006970312,0.884378122,0.062374267
Asambia mota1,22.96805556,69.4375,0.007485951,0.002349271,0.027509999,0.031459915,0.007049686,0.000757795,0.013076252,0.867666397,1.99438961,0.256648369,0.074841526,0.035672731,0.110666538,0.007448086,0.003620686,0.461321362,0.029624284
Juna Devaliya 1,22.97944444,71.00888889,0.007181974,0.00231913,0.0377514,0.039171189,0.008635479,0.000585342,0.014144664,1.044352345,1.73356681,0.208045629,0.066203784,0.026680223,0.086934569,0.008029629,0.004103953,0.54916596,0.041272058
Bhadia mota,22.98333333,69.33333333,0.007225632,0.002975414,0.04086046,0.050848173,0.010213815,0.000913395,0.016687235,1.388696447,2.391176663,0.300540734,0.083336796,0.041181891,0.173813626,0.008871523,0.003286042,0.670450323,0.05107698
Vitthalgarh,22.9875,71.975,0.012543451,0.003530354,0.058933225,0.062856976,0.014154892,0.001123457,0.025135733,1.991569834,3.378367292,0.389333824,0.117526358,0.060495925,0.233966026,0.012586882,0.005815922,0.910383689,0.053419965
Mathak1,22.99722222,70.025,0.005100303,0.001225142,0.030534503,0.024802402,0.006061193,0.000528947,0.008569968,0.688959626,1.65732721,0.208120174,0.0389036,0.038493996,0.106194685,0.005978128,0.003041596,0.33626104,0.027432504
Macchukunda,23.00138889,70.89583333,0.012917469,0.004590117,0.080296323,0.07792401,0.015128862,0.001502963,0.026342665,2.239814112,4.626570787,0.445423869,0.12180279,0.070016262,0.282718917,0.013033005,0.006782793,0.9302792,0.070474249
Kherwa,23.00416667,71.74583333,0.006704665,0.001754777,0.039119631,0.029929114,0.005051963,0.000535869,0.014403124,0.819460748,2.184316189,0.222613701,0.087736279,0.022226407,0.100637801,0.00403052,0.002277546,0.498665304,0.028406782
Kapadvanj,23.00416667,73.09166667,0.008391174,0.002291514,0.045719355,0.046432083,0.009325568,0.001009502,0.017608593,1.494231962,3.128250663,0.316121098,0.10432814,0.047436739,0.183388953,0.01061435,0.004925458,0.697875005,0.048446173
Limbdi2,23.00416667,74.15833333,0.020819342,0.006790999,0.100058654,0.105026143,0.021610954,0.002122045,0.044753488,3.165754872,6.380779121,0.608250167,0.230715385,0.10688066,0.489708548,0.022521196,0.010723808,1.539233075,0.106653791
Sarvad,23.00638889,70.70694444,0.00169831,0.000615563,0.002997254,0.019879577,0.001136051,6.09E-05,0.003591285,0.350065846,0.867462898,0.035601568,0.021727514,0.006492838,0.046004427,0.002324681,0.000472414,0.00690434,0.002345995
Sukhpar1,23.00833333,71.28333333,0,0.000269291,0.002962832,0.003565136,0.000924975,0.00010188,0.002854147,0.251184582,0.098915072,0.003623775,0.001245161,0.011974403,0.022580784,0.001527096,0.001443528,0,0.002416793
Kothamba,23.01944444,73.51944444,0.011254716,0.003029346,0.050094813,0.04550462,0.007891094,0.00079758,0.017454146,1.162894013,3.002186208,0.252389343,0.101935719,0.051070642,0.146619852,0.008563053,0.003690222,0.602097787,0.040302794
Halvad2,23.02083333,71.1875,0.00843485,0.002544818,0.043576628,0.048462132,0.007973403,0.000940933,0.013416163,1.414396809,2.200336177,0.226531721,0.095087383,0.049515305,0.187764639,0.009124513,0.004147794,0.642449447,0.037682021
Shinaya,23.03333333,70.05416667,0.008159307,0.002474786,0.045766921,0.042925748,0.008850844,0.000624136,0.016446104,1.256599414,2.197968592,0.226967996,0.099117608,0.043758907,0.167755434,0.00994118,0.004601443,0.557373211,0.039230483
Ghuma,23.03333333,72.44583333,0.035253864,0.010826999,0.181354897,0.169495983,0.036309451,0.003608589,0.075346175,5.411121469,10.0491301,1.044911999,0.370777122,0.169965064,0.743066344,0.035951452,0.018493738,2.362895388,0.184461811
Suthri,23.03388889,68.91527778,0.015961419,0.005327452,0.091203387,0.087817039,0.015567125,0.00163854,0.037826391,2.382249421,5.97285747,0.539632128,0.170210258,0.084349626,0.36641164,0.017395476,0.009725815,1.223386945,0.089419756
Kotaya,23.04166667,69.075,0.004135565,0.001300629,0.029004622,0.028204522,0.005601961,0.000489395,0.013955129,0.80458672,1.508080691,0.165295265,0.053132313,0.031915903,0.143097127,0.004966136,0.002653116,0.451903232,0.027174126
Kotadi,23.04166667,69.19166667,0.047736758,0.014496392,0.230960294,0.230979958,0.047550795,0.004899386,0.093585445,7.105312129,13.68203788,1.376011486,0.492766004,0.230479627,0.954243749,0.048353515,0.023944265,3.254292323,0.231227984
Dunai,23.05,69.5,0.002451904,0,0.006326622,0.00754578,0,0,0.000217957,0.141359014,0,0.065753311,0,0.000846117,0.005494104,0,0,0.014701428,0
Pipli,23.06,71.73416667,0.014522083,0.004577643,0.064627344,0.075073889,0.01381061,0.001612728,0.025702429,2.182068522,3.961279612,0.445486971,0.147433706,0.068101261,0.29261199,0.012846553,0.007297966,1.018265001,0.074679306
Jokha,23.06194444,73.62027778,0.002234196,0.000705197,0.001235278,0.005321955,0.002119854,8.00E-05,0.0043724,0.243390418,0.850289341,0.086333222,0.020120201,0.013506378,0.03346198,0.002880341,0.00097469,0.035566177,0.008149698
Suliyat,23.06222222,73.85083333,0.000721856,0,0.008086444,0.002655498,0.000872637,0,0,0.152855533,0.28231228,0,0.014032259,0.006310986,0.001822502,0.00251026,0.000231495,0.047097414,0.000226371
Mau Moti_1,23.07638889,69.29861111,0.009302745,0.002981193,0.04859594,0.04560541,0.008970636,0.000838383,0.016713172,1.103635393,2.70526149,0.294965458,0.07556421,0.037527388,0.195551131,0.008644549,0.004284812,0.719383634,0.048181172
Gandhidham1,23.08333333,70.14166667,0.019560465,0.005683026,0.103404887,0.098337774,0.01832829,0.002049352,0.041955631,2.997311181,5.853806819,0.583178634,0.195120057,0.090524585,0.376277913,0.020412501,0.009733324,1.322434615,0.097219664
Juna vasadra,23.08333333,73.3625,2.21E-05,0.000558369,0.017591302,0,0.003199157,0.000371435,0.00119854,0.767815945,0.373957476,0.041689403,0.007724235,0.017291665,0.018223133,0.00150903,0.00125777,0.043627873,0.000174386
Malia,23.09166667,70.7625,0.00535094,0.001608648,0.018781813,0.02393829,0.003970308,0.000604675,0.012219091,0.617725914,1.475465533,0.174046491,0.058546756,0.02707388,0.14075021,0.004764146,0.002829741,0.256336987,0.025334496
Jhalod1,23.09166667,74.13333333,0.008616983,0.002208876,0.04974306,0.052704208,0.009421489,0.00086403,0.019963491,1.476514831,2.572594128,0.281477111,0.083597786,0.033995414,0.180744001,0.0097894,0.004756966,0.66546491,0.046046581
Vinjhan1,23.1,69.025,0.032208741,0.009337552,0.154593705,0.161513585,0.031581954,0.003227791,0.062377778,4.903849546,9.871145371,0.919479991,0.323049525,0.158045935,0.641272823,0.031382033,0.016410619,2.301009911,0.159950995
Ghansyam Gadh,23.10666667,71.48416667,0.004090654,0.001146936,0.021845405,0.015501872,0.004232838,0.000428396,0.008718938,0.443577384,0.898990756,0.107909168,0.05014935,0.015695547,0.08113287,0.004177873,0.001904091,0.316875972,0.036351043
Ratanpur(maum.),23.10833333,69.29166667,0.004769551,0.001336682,0.022472988,0.023882155,0.002609738,0.000497198,0.005165333,0.516483276,1.066060145,0.149013338,0.036935476,0.016992026,0.084085889,0.003202651,0.002071357,0.283048368,0.030262988
Miani,23.1125,71.12916667,0.020443055,0.007046673,0.10905134,0.107234053,0.023381107,0.002264009,0.041457517,3.309003987,6.090776083,0.673267257,0.227542632,0.106715402,0.435148848,0.022205161,0.010015455,1.517186429,0.104746998
Bajana,23.11666667,71.78333333,0.008057498,0.00192042,0.039615983,0.032001127,0.006215517,0.000763444,0.012786428,1.192607957,2.523538342,0.221491439,0.060457056,0.02935634,0.131973748,0.008546489,0.003614204,0.655287312,0.042468534
Kukavati,23.12277778,71.47972222,0.002404478,0.000757362,0.010745034,0.00354521,0.002701148,8.85E-05,0.002449798,0.291392513,0.61814179,0.011177958,0.025918231,0,0.061897862,0.003542617,0.001074267,0.164650802,0.011381711
Boral,23.125,73.20833333,0.008036084,0.00167219,0.033073528,0.04271218,0.005666513,0.000543873,0.01376747,1.041895329,1.715750623,0.146083291,0.074455963,0.033081971,0.141668181,0.006877174,0.003668725,0.415104888,0.039902002
Lunawada,23.12916667,73.60833333,0.01744209,0.005986008,0.095673422,0.094442818,0.016983253,0.001835065,0.034653833,2.590227266,5.215126141,0.559976375,0.176387525,0.088461812,0.335094048,0.016564586,0.009079815,1.236764152,0.089584438
Viramgam2,23.14166667,72.03333333,0.016739328,0.00540561,0.076003359,0.085407645,0.016561682,0.001376366,0.032551878,2.627789338,5.085091186,0.510798712,0.16364501,0.078527588,0.344225536,0.016576553,0.007849291,1.305897726,0.087676637
Gadhar,23.15,73.775,0.002242349,0.000609671,0.012758445,0.010682959,0.001256087,5.62E-05,0.008144105,0.274666195,1.072525712,0.034718084,0.018959712,0.013148839,0.06980615,0.000622595,0.000178824,0.030520177,0.013085582
Sukhsar,23.15,74.05,0.008060061,0.002283761,0.04659632,0.045008225,0.008792181,0.000786531,0.017909758,1.488113376,2.048722773,0.22680809,0.085944619,0.043946496,0.144163736,0.009412139,0.003446301,0.563386157,0.034400788
Kothara,23.16194444,68.91194444,0.008633057,0.002499783,0.045490773,0.04997758,0.009321573,0.00095891,0.019134507,1.549824292,3.015407329,0.315352121,0.107835573,0.044129035,0.170834017,0.009805771,0.00502693,0.672320779,0.052723452
Garada,23.16472222,74.12277778,0.010004421,0.002864077,0.043142494,0.052011228,0.008636211,0.000766141,0.016991669,1.195342454,2.128412923,0.23852072,0.083930011,0.045680823,0.202926126,0.009896164,0.00453141,0.568662235,0.047037371
Bar,23.16805556,73.41111111,0.007083447,0.002222873,0.036176416,0.046090494,0.007629626,0.000977945,0.014712252,1.372557652,1.981575173,0.215058874,0.08567724,0.033562683,0.160740727,0.007630158,0.003034674,0.412262733,0.036550548
Sedat,23.17138889,69.6375,0.017417664,0.004905672,0.073065589,0.08107239,0.013914198,0.001596364,0.032630785,2.631664887,5.230649301,0.4865982,0.153665194,0.08409489,0.351875322,0.015824969,0.007235153,1.149829316,0.081981225
Sathamba,23.175,73.3375,0.006087177,0.002152809,0.041925513,0.04097744,0.00787229,0.000815225,0.014249604,1.137830577,2.122857008,0.232343466,0.061869871,0.044058881,0.163286805,0.008007764,0.004680111,0.507897134,0.042697552
Kantha,23.17833333,73.65222222,0.038907773,0.011698304,0.194620136,0.198044146,0.037998792,0.004035454,0.07547104,6.137155904,11.69852415,1.209105628,0.390512359,0.202946148,0.800962797,0.039788666,0.019660425,2.748043803,0.196744384
Paliya,23.17916667,72.84166667,0.00616811,0.002334835,0.032759633,0.031451202,0.006138055,0.000809974,0.011049656,0.740033551,2.207636323,0.197790776,0.056727684,0.028934088,0.137006516,0.005616429,0.003678244,0.444940328,0.030525067
Kharaghoda,23.1875,71.75,0.009293336,0.003095206,0.054839619,0.046907061,0.008056684,0.001051869,0.019782271,1.268733382,2.921991875,0.295847961,0.097006298,0.040930538,0.190789965,0.007892763,0.005013296,0.743916954,0.051240968
Santrampur1,23.19166667,73.90833333,0.010534719,0.002799962,0.045365793,0.050435588,0.010105058,0.001043832,0.016509492,1.285643432,3.016174396,0.288042707,0.091570645,0.052409616,0.155981598,0.00794938,0.004866432,0.659425,0.056875606
Serthapara1,23.19444444,72.56666667,0.012533722,0.00358044,0.063134929,0.055238703,0.009678379,0.001237981,0.026608644,1.630724732,3.884929877,0.291525082,0.117934464,0.065996555,0.252138529,0.012134945,0.006968274,0.896590049,0.061509005
Desalpur,23.20277778,69.44583333,0.008963624,0.00304512,0.052852099,0.041250204,0.007462354,0.000860461,0.01776783,1.480878623,3.314619373,0.32434182,0.08531872,0.0430769,0.188912539,0.010785827,0.00459762,0.572184509,0.052254621
Limbadia peti,23.20416667,73.6,0.006102454,0.00188675,0.021233041,0.03121634,0.004277052,0.000581846,0.010077163,1.120767899,0.995300442,0.117101882,0.047752713,0.021668151,0.116723396,0.005313636,0.002265874,0.347127182,0.029984724
Mothala,23.20833333,69.125,0.009354213,0.002859709,0.048053545,0.041647029,0.00817085,0.001052226,0.019187069,1.120412501,2.776197981,0.281569797,0.085899823,0.044484734,0.151128241,0.006899475,0.004390328,0.575959439,0.050720896
Sukhpar,23.20833333,69.61666667,0.017173077,0.005661685,0.081749759,0.089397509,0.017812355,0.001721331,0.033168579,2.351193907,4.369917864,0.551893504,0.147328522,0.083722032,0.320608496,0.016487496,0.007386217,1.222429354,0.082990789
Sarsava,23.22777778,73.97694444,0.00829547,0.002721226,0.047658705,0.046686964,0.009013067,0.000802785,0.020816859,1.209504224,2.717403953,0.288459825,0.083431139,0.045097392,0.161985238,0.009294632,0.00454429,0.602043708,0.041285426
Malekpur1,23.23055556,73.73611111,0.005861727,0.002214184,0.024868343,0.029035359,0.005881956,0.000566343,0.012455077,0.919491903,2.366686488,0.187971741,0.045129027,0.032430486,0.143974328,0.005828034,0.003250033,0.385049583,0.020782597
Boriya,23.24277778,72.94083333,0.006100577,0.001081717,0.018095422,0.029521875,0.007659235,0.000527692,0.011844645,0.882662114,1.599475054,0.140351183,0.047247776,0.026975671,0.119612963,0.00598631,0.003084307,0.430757558,0.021605972
Vidaj,23.24722222,72.3,0.020419983,0.005845997,0.104085938,0.096003929,0.019417083,0.001879958,0.041672074,2.840600134,5.583650304,0.573887413,0.196530494,0.106459843,0.402648319,0.019352504,0.009117088,1.462798224,0.09262607
Bhuj (Hospital),23.25,69.66666667,0.028232901,0.00899466,0.143331443,0.140439543,0.028185565,0.002617349,0.056298166,4.215233887,8.54864793,0.814037024,0.287504658,0.142106792,0.584103973,0.02862683,0.014282962,1.943685564,0.137117018
Bhuj (Circuit House),23.25,69.66666667,0.008111314,0.002313945,0.048911264,0.044233513,0.009165068,0.000767263,0.018161527,1.339959094,2.370184947,0.259087207,0.102610233,0.044202792,0.193080928,0.00917508,0.004155696,0.775423974,0.047477089
Bibipur,23.25277778,73.2125,0.012369442,0.003698605,0.04715494,0.05824885,0.012702812,0.001150867,0.018090159,1.797167169,3.678976499,0.362471011,0.129568684,0.054009943,0.229994245,0.011503804,0.005957205,0.75332565,0.055420631
Bibipur1,23.25277778,73.2125,0.003427675,0.000652666,0.02406474,0.017236019,0.003536129,0.000332728,0.005610957,0.242119908,0.89177983,0.06566148,0.033685373,0.007546773,0.073567001,0.00368481,0.002135358,0.277013641,0.017247767
Naliya,23.25583333,68.84,0.016952018,0.005883406,0.08917062,0.092554866,0.019064741,0.00171835,0.035152752,2.511193595,5.613336758,0.538409478,0.183108363,0.087624762,0.331474371,0.016558524,0.009185915,1.275617924,0.090671397
Naliya (Bus S),23.26666667,68.83333333,0.009904036,0.003484,0.064996298,0.063159231,0.011030994,0.001171063,0.02413539,1.825656145,3.939058397,0.409719592,0.125984224,0.062907069,0.254943815,0.012394346,0.005593639,0.886928796,0.059862987
Sabdajinamuvada,23.27083333,72.925,0.00797465,0.002144142,0.044994262,0.032627096,0.007323856,0.000645612,0.014219125,1.201904817,2.163147687,0.208194386,0.085626499,0.035069155,0.14004829,0.007823608,0.004154682,0.615233214,0.033173981
Endla,23.27222222,72.05833333,0.001680399,0.001100661,0.011758911,0.013145526,0.001802323,0.000385801,0.003482431,0.434436925,0.53992291,0.094082695,0.03109713,0.015760125,0.019906261,0.003587046,0.001431069,0.153960454,0.014378495
Alwakampa,23.27472222,73.20833333,0.005685337,0.001756174,0.036287765,0.036541572,0.00787999,0.000735885,0.014188776,0.983136843,2.206023274,0.218280686,0.078334725,0.03244053,0.11173353,0.006877616,0.003722509,0.526333689,0.028001948
